stint_id,Gls/90,Ast/90,Sh/90,SoT%,G/Sh,G/SoT,TklW/90,Int/90,TklWInt/90
Morgan Gibbs-White__Nottingham,2.0113826207232446,0.2916048580302678,1.3550598862753511,0.6011971617063806,1.109498967391365,0.8783700989083846,-1.0631461813099046,-0.9486391200016133,-1.1578662105242554
João Gomes__Wolves,-0.6614510876657534,-0.6233839536644898,-0.7812602416544481,0.4733821783874962,-0.491611485083608,-0.5544391099191223,2.367568101564631,0.8144875797351255,1.8673371666354506
Rodrigo Gomes__Wolves,0.9819718671072286,-0.9685113124616352,0.7126000149606679,-0.009474425261621369,0.7400119398971405,1.0086254815290672,1.3923912812444703,0.5526478350367637,1.1385443816260499
Toti Gomes__Wolves,-0.8720454064210936,-0.9685113124616352,-1.1223725740522905,0.7006088153988459,-1.1074231975739823,-1.1622975621489737,-0.5969326434092387,0.09896271795063435,-0.30408555636242185
Diego Gómez__Brighton,0.5289422225868898,-0.5093164367739079,0.606832135689522,0.22485304415633262,0.37052491240291596,0.4007670292992156,2.1873380906829447,0.05983894155169136,1.3457131600233303
Joe Gomez__Liverpool,-0.8720454064210936,2.266413781935489,-0.6144229479195492,-0.7195576659220886,-1.1074231975739823,-1.1622975621489737,0.10631007984105781,0.9195534039409483,0.5675991385637814
Nicolás González__Manchester City,-0.4920073829200773,-0.9685113124616352,-0.5454901351979352,-1.1243051130985549,-0.24528680008745823,1.0086254815290672,1.4769137838040698,1.3290927407763358,1.614662155222355
Anthony Gordon__Newcastle,1.1217219128505695,0.12063432233538654,1.3541967097451404,0.8213229663111256,0.4936872549009909,0.1402562640578507,-0.6835558738132768,-1.3864777669974488,-1.1698953270729628
Ryan Gravenberch__Liverpool,0.12383736600626803,0.010735591113397681,-0.1437036823093933,0.2887605358157751,0.4936872549009909,0.4876039510463373,0.12535666745774005,1.2097122982115354,0.7379984322063853
Archie Gray__Tottenham,-0.06562325899210793,0.35307393951767785,-0.7036919293870479,1.0911545977621029,1.109498967391365,0.574440872793459,-1.0173722251263997,0.5715420806172465,-0.2975427594556873
Jack Grealish__Everton,-0.14136456565670888,2.6238640686092043,0.2012446649460994,0.04733223399121606,-0.12212445758938342,-0.07683604030995335,-0.3295616321424916,-0.37637839259202355,-0.40401942040277167
Pascal Groß__Brighton,-0.5087123509860562,0.8178072149389746,-0.3275519406139575,1.4106920560593132,-0.3684491425855332,-0.6846944925398049,-0.1170462929950721,-0.3837592810948657,-0.28050272795133513
Brajan Gruda__Brighton,-0.04546270530638336,0.3861135708171605,0.867227038461493,0.5230880052337291,-0.3684491425855332,-0.42418372729843984,-0.7405828338292687,-1.1671063976987979,-1.0839402133815372
Ilia Gruev__Leeds United,-0.8720454064210936,1.243121150034358,-0.9335992488406352,-1.1243051130985549,-1.1074231975739823,-1.1622975621489737,-0.2173400011504136,0.38541876621648885,0.08069957250826465
Gabriel Gudmundsson__Leeds United,-0.8720454064210936,-0.9685113124616352,-0.7678553910624,-0.9538851353400429,-1.1074231975739823,-1.1622975621489737,1.2458128738814975,0.3998373885885834,0.9668431398398463
Marc Guéhi__Crystal Palace,-0.21077924552932537,0.11518859416140143,-0.6100132753410341,-0.2438018946795756,0.4936872549009909,1.0086254815290672,-0.08489952022317586,0.9327496714611998,0.46005704122780733
Marc Guéhi__Manchester City,-0.4312012991599148,-0.24604470804627754,-0.15699291244159252,-0.052079419701249505,-0.3684491425855332,-0.29392834467775736,-0.3875225880413724,1.9642579159608482,0.8435334835490828
Idrissa Gueye__Everton,-0.304434967887387,0.426810455722532,-0.025457237003725045,-0.42842353725129695,-0.24528680008745823,0.09683780318428983,-0.18317625326284767,1.0314101779859979,0.4551195763052157
Bruno Guimarães__Newcastle,1.3079529261891312,1.01628705131682,0.3217844610574828,1.7515320115763373,1.4789859948855897,0.5310224119198982,1.0284134264633038,-0.424242336216516,0.384869930790033
Malo Gusto__Chelsea,-0.345140098937613,0.32674754007585866,-0.9313571842399105,1.4106920560593132,0.9863366248932905,0.2705116466785333,-0.15281890728994244,0.922182142490799,0.4134995113255179
Joško Gvardiol__Manchester City,-0.0019583526161355063,0.45740961730551816,-0.17461613022028924,0.3668696922884261,0.37052491240291596,0.2705116466785333,-0.27602987884519475,0.607010225829732,0.16687283601818995
Viktor Gyökeres__Arsenal,2.876021902277188,-0.5297664109948188,1.135163743151182,0.7006088153988459,1.9716353648778893,1.6164839337589185,-1.5931140808879538,-1.63021124141936,-1.8493814180362451
Erling Haaland__Manchester City,4.57130408872456,1.674659191496991,3.043454232453509,1.1834654190479634,1.4789859948855897,0.8349516380348239,-1.570951007720662,-1.4501421964944332,-1.7374254215734404
Lewis Hall__Newcastle,-0.5987949267137513,-0.5207014336917855,-0.27549770014938735,-0.43552436965790176,-0.6147738275816829,-0.42418372729843984,0.5828720426483822,0.9290961593791469,0.8588792132983465
Quilindschy Hartman__Burnley,-0.8720454064210936,1.7007002802059428,-0.9724101602049054,0.22485304415633262,-1.1074231975739823,-1.1622975621489737,1.079379376161118,1.7646345751885724,1.6146621552223546
Jorrel Hato__Chelsea,-0.8720454064210936,-0.9685113124616352,-1.1270473851719187,-2.1397241472430233,-1.1074231975739823,-1.1622975621489737,0.9931951588791501,1.2159539439465943,1.262330124505212
Ayden Heaven__Manchester Utd,-0.8720454064210936,0.08362451921121582,-1.1521461283675927,-2.1397241472430233,-1.1074231975739823,-1.1622975621489737,0.5448306823887997,-1.5051006040275663,-0.4975563331329856
Jan Paul van Hecke__Brighton,-0.3163595569322128,-0.05783912202210876,-0.7349787024470182,0.9491379496300094,0.4936872549009909,0.1402562640578507,-0.24963271213541563,1.0664866347336632,0.434446717127625
Hwang Hee-chan__Wolves,-0.050596759350574214,0.3776997516663604,-0.10169580090215238,0.1041388932440535,0.24736256990484115,0.2705116466785333,-1.500273247348034,-0.07221576994129669,-0.9400895374862568
Jordan Henderson__Brentford,-0.5615918097582916,0.5578265841905291,-1.1634582379769103,-0.9538851353400429,0.9863366248932905,3.1795485252071076,-0.6754644115679198,-0.059324656246711197,-0.4379430190337999
